paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
104341201,1043412,1,100,1,9101:638,9101:638,3030101:29093,3030101:32155,5,
104351201,1043512,1,100,1,9101:1276,9101:1276,3010101:606,3010101:670,5,
104361201,1043612,1,100,1,9101:638,9101:638,3030101:29093,3030101:32155,5,
104371201,1043712,1,100,1,9101:1276,9101:1276,3010101:606,3010101:670,5,
104381201,1043812,1,100,1,9101:1276,9101:1276,3010101:606,3010101:670,5,
104411201,1044112,1,100,1,9101:1327,9101:1327,3010101:631,3010101:697,5,
104421201,1044212,1,100,1,9101:664,9101:664,3030101:30256,3030101:33440,5,
104431201,1044312,1,100,1,9101:664,9101:664,3030101:30256,3030101:33440,5,
104441201,1044412,1,100,1,9101:664,9101:664,3030101:30256,3030101:33440,5,
104451201,1044512,1,100,1,9101:1327,9101:1327,3010101:631,3010101:697,5,
104461201,1044612,1,100,1,9101:664,9101:664,3030101:30256,3030101:33440,5,
104471201,1044712,1,100,1,9101:1327,9101:1327,3010101:631,3010101:697,5,
104481201,1044812,1,100,1,9101:1327,9101:1327,3010101:631,3010101:697,5,
104511201,1045112,1,100,1,9101:1380,9101:1380,3010101:656,3010101:725,5,
104521201,1045212,1,100,1,9101:690,9101:690,3030101:31464,3030101:34776,5,
104531201,1045312,1,100,1,9101:690,9101:690,3030101:31464,3030101:34776,5,
104541201,1045412,1,100,1,9101:690,9101:690,3030101:31464,3030101:34776,5,
104551201,1045512,1,100,1,9101:1380,9101:1380,3010101:656,3010101:725,5,
104561201,1045612,1,100,1,9101:690,9101:690,3030101:31464,3030101:34776,5,
104571201,1045712,1,100,1,9101:1380,9101:1380,3010101:656,3010101:725,5,
104581201,1045812,1,100,1,9101:1380,9101:1380,3010101:656,3010101:725,5,
104611201,1046112,1,100,1,9101:1435,9101:1435,3010101:682,3010101:754,5,
104621201,1046212,1,100,1,9101:718,9101:718,3030101:32718,3030101:36162,5,
104631201,1046312,1,100,1,9101:718,9101:718,3030101:32718,3030101:36162,5,
104641201,1046412,1,100,1,9101:718,9101:718,3030101:32718,3030101:36162,5,
104651201,1046512,1,100,1,9101:1435,9101:1435,3010101:682,3010101:754,5,
104661201,1046612,1,100,1,9101:718,9101:718,3030101:32718,3030101:36162,5,
104671201,1046712,1,100,1,9101:1435,9101:1435,3010101:682,3010101:754,5,
104681201,1046812,1,100,1,9101:1435,9101:1435,3010101:682,3010101:754,5,
104711201,1047112,1,100,1,9101:1492,9101:1492,3010101:709,3010101:783,5,
104721201,1047212,1,100,1,9101:746,9101:746,3030101:34018,3030101:37598,5,
104731201,1047312,1,100,1,9101:746,9101:746,3030101:34018,3030101:37598,5,
104741201,1047412,1,100,1,9101:746,9101:746,3030101:34018,3030101:37598,5,
104751201,1047512,1,100,1,9101:1492,9101:1492,3010101:709,3010101:783,5,
104761201,1047612,1,100,1,9101:746,9101:746,3030101:34018,3030101:37598,5,
104771201,1047712,1,100,1,9101:1492,9101:1492,3010101:709,3010101:783,5,
104781201,1047812,1,100,1,9101:1492,9101:1492,3010101:709,3010101:783,5,
104811201,1048112,1,100,1,9101:1552,9101:1552,3010101:737,3010101:815,5,
104821201,1048212,1,100,1,9101:776,9101:776,3030101:35386,3030101:39110,5,
104831201,1048312,1,100,1,9101:776,9101:776,3030101:35386,3030101:39110,5,
104841201,1048412,1,100,1,9101:776,9101:776,3030101:35386,3030101:39110,5,
104851201,1048512,1,100,1,9101:1552,9101:1552,3010101:737,3010101:815,5,
104861201,1048612,1,100,1,9101:776,9101:776,3030101:35386,3030101:39110,5,
104871201,1048712,1,100,1,9101:1552,9101:1552,3010101:737,3010101:815,5,
104881201,1048812,1,100,1,9101:1552,9101:1552,3010101:737,3010101:815,5,
104911201,1049112,1,100,1,9101:1614,9101:1614,3010101:767,3010101:847,5,
104921201,1049212,1,100,1,9101:807,9101:807,3030101:36799,3030101:40673,5,
104931201,1049312,1,100,1,9101:807,9101:807,3030101:36799,3030101:40673,5,
104941201,1049412,1,100,1,9101:807,9101:807,3030101:36799,3030101:40673,5,
104951201,1049512,1,100,1,9101:1614,9101:1614,3010101:767,3010101:847,5,
104961201,1049612,1,100,1,9101:807,9101:807,3030101:36799,3030101:40673,5,
104971201,1049712,1,100,1,9101:1614,9101:1614,3010101:767,3010101:847,5,
104981201,1049812,1,100,1,9101:1614,9101:1614,3010101:767,3010101:847,5,
105011201,1050112,1,100,1,9101:1679,9101:1679,3010101:798,3010101:882,5,
105021201,1050212,1,100,1,9101:840,9101:840,3030101:38281,3030101:42311,5,
105031201,1050312,1,100,1,9101:840,9101:840,3030101:38281,3030101:42311,5,
105041201,1050412,1,100,1,9101:840,9101:840,3030101:38281,3030101:42311,5,
105051201,1050512,1,100,1,9101:1679,9101:1679,3010101:798,3010101:882,5,
105061201,1050612,1,100,1,9101:840,9101:840,3030101:38281,3030101:42311,5,
105071201,1050712,1,100,1,9101:1679,9101:1679,3010101:798,3010101:882,5,
105081201,1050812,1,100,1,9101:1679,9101:1679,3010101:798,3010101:882,5,
105111201,1051112,1,100,1,9101:1847,9101:1847,3010101:878,3010101:970,5,
105121201,1051212,1,100,1,9101:924,9101:924,3030101:42112,3030101:46544,5,
105131201,1051312,1,100,1,9101:924,9101:924,3030101:42112,3030101:46544,5,
105141201,1051412,1,100,1,9101:924,9101:924,3030101:42112,3030101:46544,5,
105151201,1051512,1,100,1,9101:1847,9101:1847,3010101:878,3010101:970,5,
105161201,1051612,1,100,1,9101:924,9101:924,3030101:42112,3030101:46544,5,
105171201,1051712,1,100,1,9101:1847,9101:1847,3010101:878,3010101:970,5,
105181201,1051812,1,100,1,9101:1847,9101:1847,3010101:878,3010101:970,5,
105211201,1052112,1,100,1,9101:1921,9101:1921,3010101:913,3010101:1009,5,
105221201,1052212,1,100,1,9101:961,9101:961,3030101:43799,3030101:48409,5,
105231201,1052312,1,100,1,9101:961,9101:961,3030101:43799,3030101:48409,5,
105241201,1052412,1,100,1,9101:961,9101:961,3030101:43799,3030101:48409,5,
105251201,1052512,1,100,1,9101:1921,9101:1921,3010101:913,3010101:1009,5,
105261201,1052612,1,100,1,9101:961,9101:961,3030101:43799,3030101:48409,5,
105271201,1052712,1,100,1,9101:1921,9101:1921,3010101:913,3010101:1009,5,
105281201,1052812,1,100,1,9101:1921,9101:1921,3010101:913,3010101:1009,5,
105311201,1053112,1,100,1,9101:1998,9101:1998,3010101:949,3010101:1049,5,
105321201,1053212,1,100,1,9101:999,9101:999,3030101:45554,3030101:50350,5,
105331201,1053312,1,100,1,9101:999,9101:999,3030101:45554,3030101:50350,5,
105341201,1053412,1,100,1,9101:999,9101:999,3030101:45554,3030101:50350,5,
105351201,1053512,1,100,1,9101:1998,9101:1998,3010101:949,3010101:1049,5,
105361201,1053612,1,100,1,9101:999,9101:999,3030101:45554,3030101:50350,5,
105371201,1053712,1,100,1,9101:1998,9101:1998,3010101:949,3010101:1049,5,
105381201,1053812,1,100,1,9101:1998,9101:1998,3010101:949,3010101:1049,5,
105411201,1054112,1,100,1,9101:2078,9101:2078,3010101:987,3010101:1091,5,
105421201,1054212,1,100,1,9101:1039,9101:1039,3030101:47378,3030101:52366,5,
105431201,1054312,1,100,1,9101:1039,9101:1039,3030101:47378,3030101:52366,5,
105441201,1054412,1,100,1,9101:1039,9101:1039,3030101:47378,3030101:52366,5,
105451201,1054512,1,100,1,9101:2078,9101:2078,3010101:987,3010101:1091,5,
105461201,1054612,1,100,1,9101:1039,9101:1039,3030101:47378,3030101:52366,5,
105471201,1054712,1,100,1,9101:2078,9101:2078,3010101:987,3010101:1091,5,
105481201,1054812,1,100,1,9101:2078,9101:2078,3010101:987,3010101:1091,5,
105511201,1055112,1,100,1,9101:2161,9101:2161,3010101:1027,3010101:1135,5,
105521201,1055212,1,100,1,9101:1081,9101:1081,3030101:49271,3030101:54457,5,
105531201,1055312,1,100,1,9101:1081,9101:1081,3030101:49271,3030101:54457,5,
105541201,1055412,1,100,1,9101:1081,9101:1081,3030101:49271,3030101:54457,5,
105551201,1055512,1,100,1,9101:2161,9101:2161,3010101:1027,3010101:1135,5,
105561201,1055612,1,100,1,9101:1081,9101:1081,3030101:49271,3030101:54457,5,
105571201,1055712,1,100,1,9101:2161,9101:2161,3010101:1027,3010101:1135,5,
105581201,1055812,1,100,1,9101:2161,9101:2161,3010101:1027,3010101:1135,5,
105611201,1056112,1,100,1,9101:2247,9101:2247,3010101:1068,3010101:1180,5,
105621201,1056212,1,100,1,9101:1124,9101:1124,3030101:51232,3030101:56624,5,
105631201,1056312,1,100,1,9101:1124,9101:1124,3030101:51232,3030101:56624,5,
105641201,1056412,1,100,1,9101:1124,9101:1124,3030101:51232,3030101:56624,5,
105651201,1056512,1,100,1,9101:2247,9101:2247,3010101:1068,3010101:1180,5,
105661201,1056612,1,100,1,9101:1124,9101:1124,3030101:51232,3030101:56624,5,
105671201,1056712,1,100,1,9101:2247,9101:2247,3010101:1068,3010101:1180,5,
105681201,1056812,1,100,1,9101:2247,9101:2247,3010101:1068,3010101:1180,5,
105711201,1057112,1,100,1,9101:2337,9101:2337,3010101:1111,3010101:1227,5,
105721201,1057212,1,100,1,9101:1169,9101:1169,3030101:53284,3030101:58892,5,
105731201,1057312,1,100,1,9101:1169,9101:1169,3030101:53284,3030101:58892,5,
105741201,1057412,1,100,1,9101:1169,9101:1169,3030101:53284,3030101:58892,5,
105751201,1057512,1,100,1,9101:2337,9101:2337,3010101:1111,3010101:1227,5,
105761201,1057612,1,100,1,9101:1169,9101:1169,3030101:53284,3030101:58892,5,
105771201,1057712,1,100,1,9101:2337,9101:2337,3010101:1111,3010101:1227,5,
105781201,1057812,1,100,1,9101:2337,9101:2337,3010101:1111,3010101:1227,5,
105811201,1058112,1,100,1,9101:2430,9101:2430,3010101:1154,3010101:1276,5,
105821201,1058212,1,100,1,9101:1215,9101:1215,3030101:55404,3030101:61236,5,
105831201,1058312,1,100,1,9101:1215,9101:1215,3030101:55404,3030101:61236,5,
105841201,1058412,1,100,1,9101:1215,9101:1215,3030101:55404,3030101:61236,5,
105851201,1058512,1,100,1,9101:2430,9101:2430,3010101:1154,3010101:1276,5,
105861201,1058612,1,100,1,9101:1215,9101:1215,3030101:55404,3030101:61236,5,
105871201,1058712,1,100,1,9101:2430,9101:2430,3010101:1154,3010101:1276,5,
105881201,1058812,1,100,1,9101:2430,9101:2430,3010101:1154,3010101:1276,5,
105911201,1059112,1,100,1,9101:2527,9101:2527,3010101:1201,3010101:1327,5,
105921201,1059212,1,100,1,9101:1264,9101:1264,3030101:57616,3030101:63680,5,
105931201,1059312,1,100,1,9101:1264,9101:1264,3030101:57616,3030101:63680,5,
105941201,1059412,1,100,1,9101:1264,9101:1264,3030101:57616,3030101:63680,5,
105951201,1059512,1,100,1,9101:2527,9101:2527,3010101:1201,3010101:1327,5,
105961201,1059612,1,100,1,9101:1264,9101:1264,3030101:57616,3030101:63680,5,
105971201,1059712,1,100,1,9101:2527,9101:2527,3010101:1201,3010101:1327,5,
105981201,1059812,1,100,1,9101:2527,9101:2527,3010101:1201,3010101:1327,5,
106011201,1060112,1,100,1,9101:2628,9101:2628,3010101:1248,3010101:1380,5,
106021201,1060212,1,100,1,9101:1314,9101:1314,3030101:59918,3030101:66226,5,
106031201,1060312,1,100,1,9101:1314,9101:1314,3030101:59918,3030101:66226,5,
106041201,1060412,1,100,1,9101:1314,9101:1314,3030101:59918,3030101:66226,5,
106051201,1060512,1,100,1,9101:2628,9101:2628,3010101:1248,3010101:1380,5,
106061201,1060612,1,100,1,9101:1314,9101:1314,3030101:59918,3030101:66226,5,
106071201,1060712,1,100,1,9101:2628,9101:2628,3010101:1248,3010101:1380,5,
106081201,1060812,1,100,1,9101:2628,9101:2628,3010101:1248,3010101:1380,5,
106111201,1061112,1,100,1,9101:2891,9101:2891,3010101:1374,3010101:1518,5,
106121201,1061212,1,100,1,9101:1446,9101:1446,3030101:65915,3030101:72853,5,
106131201,1061312,1,100,1,9101:1446,9101:1446,3030101:65915,3030101:72853,5,
106141201,1061412,1,100,1,9101:1446,9101:1446,3030101:65915,3030101:72853,5,
106151201,1061512,1,100,1,9101:2891,9101:2891,3010101:1374,3010101:1518,5,
106161201,1061612,1,100,1,9101:1446,9101:1446,3030101:65915,3030101:72853,5,
106171201,1061712,1,100,1,9101:2891,9101:2891,3010101:1374,3010101:1518,5,
106181201,1061812,1,100,1,9101:2891,9101:2891,3010101:1374,3010101:1518,5,
106211201,1062112,1,100,1,9101:3007,9101:3007,3010101:1429,3010101:1579,5,
106221201,1062212,1,100,1,9101:1504,9101:1504,3030101:68560,3030101:75776,5,
106231201,1062312,1,100,1,9101:1504,9101:1504,3030101:68560,3030101:75776,5,
106241201,1062412,1,100,1,9101:1504,9101:1504,3030101:68560,3030101:75776,5,
106251201,1062512,1,100,1,9101:3007,9101:3007,3010101:1429,3010101:1579,5,
106261201,1062612,1,100,1,9101:1504,9101:1504,3030101:68560,3030101:75776,5,
106271201,1062712,1,100,1,9101:3007,9101:3007,3010101:1429,3010101:1579,5,
106281201,1062812,1,100,1,9101:3007,9101:3007,3010101:1429,3010101:1579,5,
106311201,1063112,1,100,1,9101:3127,9101:3127,3010101:1486,3010101:1642,5,
106321201,1063212,1,100,1,9101:1564,9101:1564,3030101:71296,3030101:78800,5,
106331201,1063312,1,100,1,9101:1564,9101:1564,3030101:71296,3030101:78800,5,
106341201,1063412,1,100,1,9101:1564,9101:1564,3030101:71296,3030101:78800,5,
106351201,1063512,1,100,1,9101:3127,9101:3127,3010101:1486,3010101:1642,5,
106361201,1063612,1,100,1,9101:1564,9101:1564,3030101:71296,3030101:78800,5,
106371201,1063712,1,100,1,9101:3127,9101:3127,3010101:1486,3010101:1642,5,
106381201,1063812,1,100,1,9101:3127,9101:3127,3010101:1486,3010101:1642,5,
106411201,1064112,1,100,1,9101:3252,9101:3252,3010101:1545,3010101:1707,5,
106421201,1064212,1,100,1,9101:1626,9101:1626,3030101:74146,3030101:81950,5,
106431201,1064312,1,100,1,9101:1626,9101:1626,3030101:74146,3030101:81950,5,
106441201,1064412,1,100,1,9101:1626,9101:1626,3030101:74146,3030101:81950,5,
106451201,1064512,1,100,1,9101:3252,9101:3252,3010101:1545,3010101:1707,5,
106461201,1064612,1,100,1,9101:1626,9101:1626,3030101:74146,3030101:81950,5,
106471201,1064712,1,100,1,9101:3252,9101:3252,3010101:1545,3010101:1707,5,
106481201,1064812,1,100,1,9101:3252,9101:3252,3010101:1545,3010101:1707,5,
106511201,1065112,1,100,1,9101:3382,9101:3382,3010101:1606,3010101:1776,5,
106521201,1065212,1,100,1,9101:1691,9101:1691,3030101:77110,3030101:85226,5,
106531201,1065312,1,100,1,9101:1691,9101:1691,3030101:77110,3030101:85226,5,
106541201,1065412,1,100,1,9101:1691,9101:1691,3030101:77110,3030101:85226,5,
106551201,1065512,1,100,1,9101:3382,9101:3382,3010101:1606,3010101:1776,5,
106561201,1065612,1,100,1,9101:1691,9101:1691,3030101:77110,3030101:85226,5,
106571201,1065712,1,100,1,9101:3382,9101:3382,3010101:1606,3010101:1776,5,
106581201,1065812,1,100,1,9101:3382,9101:3382,3010101:1606,3010101:1776,5,
106611201,1066112,1,100,1,9101:3517,9101:3517,3010101:1671,3010101:1847,5,
106621201,1066212,1,100,1,9101:1759,9101:1759,3030101:80188,3030101:88628,5,
106631201,1066312,1,100,1,9101:1759,9101:1759,3030101:80188,3030101:88628,5,
106641201,1066412,1,100,1,9101:1759,9101:1759,3030101:80188,3030101:88628,5,
106651201,1066512,1,100,1,9101:3517,9101:3517,3010101:1671,3010101:1847,5,
106661201,1066612,1,100,1,9101:1759,9101:1759,3030101:80188,3030101:88628,5,
106671201,1066712,1,100,1,9101:3517,9101:3517,3010101:1671,3010101:1847,5,
106681201,1066812,1,100,1,9101:3517,9101:3517,3010101:1671,3010101:1847,5,
106711201,1067112,1,100,1,9101:3658,9101:3658,3010101:1738,3010101:1920,5,
106721201,1067212,1,100,1,9101:1829,9101:1829,3030101:83402,3030101:92182,5,
106731201,1067312,1,100,1,9101:1829,9101:1829,3030101:83402,3030101:92182,5,
106741201,1067412,1,100,1,9101:1829,9101:1829,3030101:83402,3030101:92182,5,
106751201,1067512,1,100,1,9101:3658,9101:3658,3010101:1738,3010101:1920,5,
106761201,1067612,1,100,1,9101:1829,9101:1829,3030101:83402,3030101:92182,5,
106771201,1067712,1,100,1,9101:3658,9101:3658,3010101:1738,3010101:1920,5,
106781201,1067812,1,100,1,9101:3658,9101:3658,3010101:1738,3010101:1920,5,
106811201,1068112,1,100,1,9101:3804,9101:3804,3010101:1807,3010101:1997,5,
106821201,1068212,1,100,1,9101:1902,9101:1902,3030101:86731,3030101:95861,5,
106831201,1068312,1,100,1,9101:1902,9101:1902,3030101:86731,3030101:95861,5,
106841201,1068412,1,100,1,9101:1902,9101:1902,3030101:86731,3030101:95861,5,
106851201,1068512,1,100,1,9101:3804,9101:3804,3010101:1807,3010101:1997,5,
106861201,1068612,1,100,1,9101:1902,9101:1902,3030101:86731,3030101:95861,5,
106871201,1068712,1,100,1,9101:3804,9101:3804,3010101:1807,3010101:1997,5,
106881201,1068812,1,100,1,9101:3804,9101:3804,3010101:1807,3010101:1997,5,
106911201,1069112,1,100,1,9101:3956,9101:3956,3010101:1879,3010101:2077,5,
106921201,1069212,1,100,1,9101:1978,9101:1978,3030101:90197,3030101:99691,5,
106931201,1069312,1,100,1,9101:1978,9101:1978,3030101:90197,3030101:99691,5,
106941201,1069412,1,100,1,9101:1978,9101:1978,3030101:90197,3030101:99691,5,
106951201,1069512,1,100,1,9101:3956,9101:3956,3010101:1879,3010101:2077,5,
106961201,1069612,1,100,1,9101:1978,9101:1978,3030101:90197,3030101:99691,5,
106971201,1069712,1,100,1,9101:3956,9101:3956,3010101:1879,3010101:2077,5,
106981201,1069812,1,100,1,9101:3956,9101:3956,3010101:1879,3010101:2077,5,
107011201,1070112,1,100,1,9101:4114,9101:4114,3010101:1954,3010101:2160,5,
107021201,1070212,1,100,1,9101:2057,9101:2057,3030101:93799,3030101:103673,5,
107031201,1070312,1,100,1,9101:2057,9101:2057,3030101:93799,3030101:103673,5,
107041201,1070412,1,100,1,9101:2057,9101:2057,3030101:93799,3030101:103673,5,
107051201,1070512,1,100,1,9101:4114,9101:4114,3010101:1954,3010101:2160,5,
107061201,1070612,1,100,1,9101:2057,9101:2057,3030101:93799,3030101:103673,5,
107071201,1070712,1,100,1,9101:4114,9101:4114,3010101:1954,3010101:2160,5,
107081201,1070812,1,100,1,9101:4114,9101:4114,3010101:1954,3010101:2160,5,
107111201,1071112,1,100,1,9101:4525,9101:4525,3010101:2150,3010101:2376,5,
107121201,1071212,1,100,1,9101:2263,9101:2263,3030101:103170,3030101:114030,5,
107131201,1071312,1,100,1,9101:2263,9101:2263,3030101:103170,3030101:114030,5,
107141201,1071412,1,100,1,9101:2263,9101:2263,3030101:103170,3030101:114030,5,
107151201,1071512,1,100,1,9101:4525,9101:4525,3010101:2150,3010101:2376,5,
107161201,1071612,1,100,1,9101:2263,9101:2263,3030101:103170,3030101:114030,5,
107171201,1071712,1,100,1,9101:4525,9101:4525,3010101:2150,3010101:2376,5,
107181201,1071812,1,100,1,9101:4525,9101:4525,3010101:2150,3010101:2376,5,
107211201,1072112,1,100,1,9101:4706,9101:4706,3010101:2235,3010101:2471,5,
107221201,1072212,1,100,1,9101:2353,9101:2353,3030101:107297,3030101:118591,5,
107231201,1072312,1,100,1,9101:2353,9101:2353,3030101:107297,3030101:118591,5,
107241201,1072412,1,100,1,9101:2353,9101:2353,3030101:107297,3030101:118591,5,
107251201,1072512,1,100,1,9101:4706,9101:4706,3010101:2235,3010101:2471,5,
107261201,1072612,1,100,1,9101:2353,9101:2353,3030101:107297,3030101:118591,5,
107271201,1072712,1,100,1,9101:4706,9101:4706,3010101:2235,3010101:2471,5,
107281201,1072812,1,100,1,9101:4706,9101:4706,3010101:2235,3010101:2471,5,
107311201,1073112,1,100,1,9101:4894,9101:4894,3010101:2325,3010101:2569,5,
107321201,1073212,1,100,1,9101:2447,9101:2447,3030101:111583,3030101:123329,5,
107331201,1073312,1,100,1,9101:2447,9101:2447,3030101:111583,3030101:123329,5,
107341201,1073412,1,100,1,9101:2447,9101:2447,3030101:111583,3030101:123329,5,
107351201,1073512,1,100,1,9101:4894,9101:4894,3010101:2325,3010101:2569,5,
107361201,1073612,1,100,1,9101:2447,9101:2447,3030101:111583,3030101:123329,5,
107371201,1073712,1,100,1,9101:4894,9101:4894,3010101:2325,3010101:2569,5,
107381201,1073812,1,100,1,9101:4894,9101:4894,3010101:2325,3010101:2569,5,
107411201,1074112,1,100,1,9101:5090,9101:5090,3010101:2418,3010101:2672,5,
107421201,1074212,1,100,1,9101:2545,9101:2545,3030101:116052,3030101:128268,5,
107431201,1074312,1,100,1,9101:2545,9101:2545,3030101:116052,3030101:128268,5,
107441201,1074412,1,100,1,9101:2545,9101:2545,3030101:116052,3030101:128268,5,
107451201,1074512,1,100,1,9101:5090,9101:5090,3010101:2418,3010101:2672,5,
107461201,1074612,1,100,1,9101:2545,9101:2545,3030101:116052,3030101:128268,5,
107471201,1074712,1,100,1,9101:5090,9101:5090,3010101:2418,3010101:2672,5,
107481201,1074812,1,100,1,9101:5090,9101:5090,3010101:2418,3010101:2672,5,
107511201,1075112,1,100,1,9101:5294,9101:5294,3010101:2515,3010101:2779,5,
107521201,1075212,1,100,1,9101:2647,9101:2647,3030101:120703,3030101:133409,5,
107531201,1075312,1,100,1,9101:2647,9101:2647,3030101:120703,3030101:133409,5,
107541201,1075412,1,100,1,9101:2647,9101:2647,3030101:120703,3030101:133409,5,
107551201,1075512,1,100,1,9101:5294,9101:5294,3010101:2515,3010101:2779,5,
107561201,1075612,1,100,1,9101:2647,9101:2647,3030101:120703,3030101:133409,5,
107571201,1075712,1,100,1,9101:5294,9101:5294,3010101:2515,3010101:2779,5,
107581201,1075812,1,100,1,9101:5294,9101:5294,3010101:2515,3010101:2779,5,
107611201,1076112,1,100,1,9101:5506,9101:5506,3010101:2615,3010101:2891,5,
107621201,1076212,1,100,1,9101:2753,9101:2753,3030101:125537,3030101:138751,5,
107631201,1076312,1,100,1,9101:2753,9101:2753,3030101:125537,3030101:138751,5,
107641201,1076412,1,100,1,9101:2753,9101:2753,3030101:125537,3030101:138751,5,
107651201,1076512,1,100,1,9101:5506,9101:5506,3010101:2615,3010101:2891,5,
107661201,1076612,1,100,1,9101:2753,9101:2753,3030101:125537,3030101:138751,5,
