paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
107,101,54830,"23,50.00319,49",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,5,0,,0,0,0,0,0,0,,,,0,,0
108,101,34593,"54,50.0031,10",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
109,101,34693,"76,54.00304,76",14,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_ChuanSongZhen.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
110,101,34594,"60,50.0031,22.5",49,0,"0,0,0","62,50.0031,23.5_58,50.0031,23.5_58,50.0031,21.5_62,50.0031,21.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ShiKuai_A.prefab,34595,,6,0,,0,0,0,0,0,0,,,,0,,0
111,101,34595,"55.9461402893066,50.0031,17.9461364746094",48,0,"0,44.9999961853027,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DaPao_1.prefab,34596,34594,6,0,,0,0,0,0,0,0,,,,0,,0
112,101,34596,"72.5,50.0031,14",50,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_PaoDan_1.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
113,101,34612,"72,50.0031,12",5,3,"0,180,0","70,50.0031,11.5_74,50.0031,11.5_74,50.0031,12.5_70,50.0031,12.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,6,0,,0,0,0,90000602,0,0,,,,0,,0
114,101,34613,"66,50.0031,10",5,1,"0,90,0","66.5,50.0031,8_66.5,50.0031,12_65.5,50.0031,12_65.5,50.0031,8",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,6,0,,0,0,0,90000601,0,0,,,,0,,0
115,101,34615,"38,50.0031,38.5",44,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_huoba_1.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
116,101,34616,"38,50.0031,36.5",5,3,"0,180,0","36,50.0031,36_40,50.0031,36_40,50.0031,37_36,50.0031,37",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,6,0,,0,0,0,90000604,0,0,,,,0,,0
117,101,34618,"39.5,50.0031,28",16,9,"0,90,0","40,50.0031,26_40,50.0031,30_39,50.0031,30_39,50.0031,26",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,34619,,6,0,,0,0,0,0,0,0,,,,0,,0
118,101,34619,"42,50.0031,23.5",20,1,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Jiguan_02.prefab,34631,34618,6,0,,0,0,0,0,0,0,,,,0,,0
119,101,34630,"68,50.0031,30",5,1,"0,270,0","67.5,50.0031,32_67.5,50.0031,28_68.5,50.0031,28_68.5,50.0031,32",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,6,0,,0,0,0,90000603,0,0,,,,0,,0
120,101,34631,"70.5,50.0031,26",19,1,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_StoneBall_01.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
121,101,34633,"64,50.0031,39",43,0,"0,270,0","62,50.0031,44_62,50.0031,38_66,50.0031,38_66,50.0031,44",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Diaoqiao_01.prefab,34615,,6,0,,0,0,0,0,0,0,,,,0,,0
122,101,34640,"40,50.0031,34",16,2,"0,270,0","39.5,50.0031,36_39.5,50.0031,32_40.5,50.0031,32_40.5,50.0031,36",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_yellow.prefab,34641,,6,0,,0,0,0,0,0,0,,,,0,,0
123,101,34641,"37.5,50.0031,28",3,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Yellow.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
124,101,34644,"72.5,50.0031,54",5,2,"0,270,0","72,50.0031,56_72,50.0031,52_73,50.0031,52_73,50.0031,56",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,6,0,,0,0,0,90000606,0,0,,,,0,,0
125,101,34645,"74.5,50.0031,54.5",3,1,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Red.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
126,101,34649,"57.5,50.0031,56",5,2,"0,90,0","58,50.0031,54_58,50.0031,58_57,50.0031,58_57,50.0031,54",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,6,0,,0,0,0,90000608,0,0,,,,0,,0
127,101,34676,"57.5,50.0031,51.5",16,1,"0,270,0","57,50.0031,53.5_57,50.0031,49.5_58,50.0031,49.5_58,50.0031,53.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_red.prefab,34645,,6,0,,0,0,0,0,0,0,,,,0,,0
128,101,34686,"75,50.0031,45.5",18,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_ShuiHu.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
129,101,34691,"74,50.0031,48",5,5,"0,0,0","76,50.0031,48.5_72,50.0031,48.5_72,50.0031,47.5_76,50.0031,47.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv5_co01.prefab,,,6,0,,0,0,0,90000607,0,0,,,,0,,0
130,101,34694,"70,50.0031,59",17,0,"0,0,0","72,50.0031,59.75_68,50.0031,59.75_68,50.0031,58.25_72,50.0031,58.25",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Tengti_01.prefab,34686,,6,0,,0,0,0,0,0,0,,,,0,,0
131,101,64791,"64.5,50.0031,10",72,0,"0,0,0",,0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,6,0,,0,0,60001,0,0,0,,,,0,,0
132,101,64792,"63.9027366638184,50.0031,24.1023292541504",2,1,"0,0,0",,0,"1,1,1",,,,6,,"68.00,0.00,24.00,54.00,0.00,24.00,54.00,0.00,25.98,55.00,0.00,26.00,55.00,0.00,30.50,54.00,0.00,30.50,54.00,0.00,38.00,68.00,0.00,38.00",,,,,,,60001_0,,,,"2,64796",
133,101,64793,"57.8005905151367,50.0031,26.5031452178955",2,6,"0,0,0",,0,"1,1,1",,,,6,,"57.80,0.00,26.50,62.20,0.00,26.50,62.20,0.00,24.50,57.80,0.00,24.50",,,,,,,60001_0,,,,"0,64794",
134,101,64794,"60,50.0031,25",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,6,0,,0,0,0,0,0,0,,,64795,0,,1
135,101,64795,"62,50.0031,31",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
136,101,64796,"65,50.0031,25",62,13,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,6,0,,0,0,0,0,0,0,,,20,0,,0
137,101,64797,"42.0159111022949,50.0031,26",5,2,"0,0,0","44.01591,50.0031,26.5_40.01591,50.0031,26.5_40.01591,50.0031,25.5_44.01591,50.0031,25.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,6,0,,0,0,0,90000604,0,0,,,,0,,0
138,101,64798,"52,50.0031,28",72,5,"0,0,0",,0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,6,0,,0,0,60002,0,0,0,,,,0,,0
139,101,64799,"49,50.0031,27.5",54,0,"0,270,0","48.25,50.0031,29.5_48.25,50.0031,25.5_49.75,50.0031,25.5_49.75,50.0031,29.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_SoilWall_1.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
140,101,64800,"55.5,50.0031,56.5",72,0,"0,0,0",,0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,6,0,,0,0,60005,0,0,0,,,,0,,0
141,101,64801,"69,50.0031,45",71,0,"0,0,0",,0,"1,1,1",Prefab/RoleShow/SkinShow/Weapon/humanRot/jm_dao_01.prefab,,,6,0,,0,0,60003,0,0,0,,,,0,,0
142,101,64802,"56,50.0031,48",72,5,"0,0,0",,0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,6,0,,0,0,60004,0,0,0,,,,0,,0
143,101,64803,"56.9616165161133,43.83072,58.0037231445313",2,1,"0,0,0",,0,"1,1,1",,,,6,,"58.00,0.00,58.00,72.00,0.00,58.00,72.00,0.00,48.00,71.50,0.00,48.00,71.50,0.00,44.00,58.00,0.00,44.00",,,,,,,60002_0,,,,"0,64806",
144,101,64804,"64,50.0031,45",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,6,0,,0,0,0,0,0,0,,,64805,0,,1
145,101,64805,"65,50.0031,51",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
146,101,64806,"59.5,50.0031,45",62,13,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,6,0,,0,0,0,0,0,0,,,80,0,,0
147,101,64807,"61.9767189025879,50.0031,45.9021148681641",2,6,"0,0,0",,0,"1,1,1",,,,6,,"61.98,0.00,45.90,66.02,0.00,45.90,66.02,0.00,44.10,61.98,0.00,44.10",,,,,,,60002_0,,,,"0,64804",
148,101,64808,"76,54.00304,72.5",30,0,"0,0,0","78,54.00304,73_74,54.00304,73_74,54.00304,72_78,54.00304,72",1,"1,1,1",Prefab/PuzzleMap/Prop/P_HuoMen.prefab,"64809,64811",,6,0,,0,0,0,0,0,0,,,,0,,0
149,101,64809,"66,54.00304,65.5",57,1,"0,90,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a_Empty.prefab,64810,64808,6,3,,0,0,0,0,0,0,,,,0,,0
150,101,64810,"71,54.00304,65.5",32,1,"0,90,0","72,54.00304,63.3_72,54.00304,67.7_70,54.00304,67.7_70,54.00304,63.3",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a.prefab,,,6,3,,0,0,0,0,0,0,,,,0,,0
151,101,64811,"71,54.00304,62.5",57,1,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a_Empty.prefab,64812,64808,6,6,,0,0,0,0,0,0,,,,0,,0
152,101,64812,"71,54.00304,69",32,1,"0,0,0","73.2,54.00304,70_68.8,54.00304,70_68.8,54.00304,68_73.2,54.00304,68",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a.prefab,,,6,6,,0,0,0,0,0,0,,,,0,,0
153,101,64813,"76,54.00304,65.5",31,1,"0,90,0","77,54.00304,63.3_77,54.00304,67.7_75,54.00304,67.7_75,54.00304,63.3",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_b.prefab,,,6,9,,0,0,0,0,0,0,,,,0,,0
154,101,64814,"66,54.00304,68.5",31,2,"0,90,0","67,54.00304,67.4_67,54.00304,69.6_65,54.00304,69.6_65,54.00304,67.4",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_c.prefab,,,6,2,,0,0,0,0,0,2,,,,0,,0
155,101,64815,"66,54.00304,62.5",31,3,"0,90,0","67,54.00304,61.4_67,54.00304,63.6_65,54.00304,63.6_65,54.00304,61.4",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_d.prefab,,,6,4,,0,0,0,0,0,0,,,,0,,0
156,101,64816,"66,54.00304,70.5",31,4,"0,90,0","67,54.00304,69.4_67,54.00304,71.6_65,54.00304,71.6_65,54.00304,69.4",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_e.prefab,,,6,1,,0,0,0,0,0,0,,,,0,,0
157,101,64817,"76,54.00304,68.5",31,5,"0,90,0","77,54.00304,67.4_77,54.00304,69.6_75,54.00304,69.6_75,54.00304,67.4",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_f.prefab,,,6,10,,0,0,0,0,0,0,,,,0,,0
158,101,64818,"70,54.00304,71",15,0,"0,0,0","71,54.00304,72_69,54.00304,72_69,54.00304,70_71,54.00304,70",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
159,101,64819,"74,54.00304,64.5",15,0,"0,0,0","75,54.00304,65.5_73,54.00304,65.5_73,54.00304,63.5_75,54.00304,63.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,6,0,,0,0,0,0,0,0,,,,0,,0
160,101,64820,"68,54.00304,62.5",31,2,"0,0,0","69.1,54.00304,63.5_66.9,54.00304,63.5_66.9,54.00304,61.5_69.1,54.00304,61.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_c.prefab,,,6,5,,0,0,0,0,0,2,,,,0,,0
161,101,64821,"76,54.00304,62.5",31,3,"0,0,0","77.1,54.00304,63.5_74.9,54.00304,63.5_74.9,54.00304,61.5_77.1,54.00304,61.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_d.prefab,,,6,8,,0,0,0,0,0,0,,,,0,,0
162,101,64822,"74,54.00304,62.5",31,2,"0,0,0","75.1,54.00304,63.5_72.9,54.00304,63.5_72.9,54.00304,61.5_75.1,54.00304,61.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_c.prefab,,,6,7,,0,0,0,0,0,0,,,,0,,0
163,101,74852,"42,60.00311,12",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
164,101,74854,"126.243621826172,0,48",5,1,"0,0,0","128.2436,47.95322,48.5_124.2436,47.95322,48.5_124.2436,47.95322,47.5_128.2436,47.95322,47.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,7,0,,0,0,0,70201,0,0,,,,0,,0
165,101,74857,"126,0,43",6,0,"0,270,0","124,7.999976,44.5_124,7.999976,41.5_128,7.999976,41.5_128,7.999976,44.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Jiguan_01.prefab,,"74858,74859,74860",7,0,,0,0,0,0,0,0,,,,0,,0
166,101,74858,"115,0,66",7,0,"0,90,0","116,47.95322,64.5_116,47.95322,67.5_114,47.95322,67.5_114,47.95322,64.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,74857,,7,0,,0,0,0,0,0,0,,,,0,,0
167,101,74859,"117,0,66",7,0,"0,90,0","118,47.95322,64.5_118,47.95322,67.5_116,47.95322,67.5_116,47.95322,64.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,74857,,7,0,,0,0,0,0,0,0,,,,0,,0
168,101,74860,"119,0,66",7,0,"0,90,0","120,47.95322,64.5_120,47.95322,67.5_118,47.95322,67.5_118,47.95322,64.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,74857,,7,0,,0,0,0,0,0,0,,,,0,,0
169,101,75069,"126,0,44.3400001525879",62,5,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,75072,0,"0,75097",0
170,101,75097,"126,0,45.0499992370605",62,8,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,"0,75071",0
171,101,75071,"125.919998168945,0,45.7700004577637",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,70001_0,75072,0,,0
172,101,75072,"125,0,52",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
173,101,74863,"101,0,65",20,1,"0,0,0","102.5,7.999976,66.5_99.5,7.999976,66.5_99.5,7.999976,63.5_102.5,7.999976,63.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Jiguan_02.prefab,74864,74865,7,0,,0,0,0,0,0,0,,,,0,,0
174,101,74864,"124,0,66",19,1,"0,0,0","125.5,7.999017,67.5_122.5,7.999017,67.5_122.5,7.999017,64.5_125.5,7.999017,64.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_StoneBall_01.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
175,101,74865,"109.961555480957,0,71",16,9,"0,0,0","111.9616,47.95322,71.5_107.9616,47.95322,71.5_107.9616,47.95322,70.5_111.9616,47.95322,70.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,74863,,7,0,,0,0,0,0,0,0,,,,0,,0
176,101,75084,"60.3032035827637,47.95323,95.6493453979492",2,1,"0,0,0",,0,"1,1,1",,,,7,,"60.30,0.00,95.65,113.72,0.00,95.65,113.72,0.00,72.04,60.30,0.00,72.04",,,,,,,70001_1,,,,,
177,101,75093,"53.6012649536133,64.00317,95.6493453979492",2,6,"0,0,0",,0,"1,1,1",,,,7,,"99.30,0.00,80.00,107.02,0.00,80.00,107.02,0.00,72.04,99.30,0.00,72.04",,,,,,,70001_1,,,,,
178,101,75065,"106.175491333008,0,75",62,8,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,"0,75066",0
179,101,75066,"106,0,76",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,70001_1,75067,0,,0
180,101,75067,"100,0,77",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
181,101,74866,"86,47.95323,76",4,1,"0,90,0","87.5,7.999976,74_87.5,7.999976,78_84.5,7.999976,78_84.5,7.999976,74",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_01.prefab,,,7,0,,0,0,70002,0,0,0,,,,0,,0
182,101,74868,"66,52.23315,87",5,4,"0,0,0","68,64.00317,87.5_64,64.00317,87.5_64,64.00317,86.5_68,64.00317,86.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv4_co01.prefab,,,7,0,,0,0,0,70308,1,0,,,,0,,0
183,101,74869,"65,60.00311,81",4,2,"0,0,0","67,7.999976,82.5_63,7.999976,82.5_63,7.999976,79.5_67,7.999976,79.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,7,0,,0,0,70004,0,0,0,,,,0,,0
184,101,74870,"71,47.95323,70",16,6,"0,270,0","70.5,47.95322,72_70.5,47.95322,68_71.5,47.95322,68_71.5,47.95322,72",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_orange.prefab,74871,,7,0,,0,0,0,0,0,0,,,,0,,0
185,101,74871,"100,0,54",3,6,"0,0,0","101,7.999976,55_99,7.999976,55_99,7.999976,53_101,7.999976,53",0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Orange.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
186,101,74872,"93,47.95323,54",5,2,"0,270,0","92.5,47.95322,56_92.5,47.95322,52_93.5,47.95322,52_93.5,47.95322,56",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,74876,,7,0,,0,0,0,70301,0,0,,,,0,,0
187,101,74873,"66,47.95323,62.3800010681152",5,3,"0,0,0","68,47.95322,62.88_64,47.95322,62.88_64,47.95322,61.88_68,47.95322,61.88",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,7,0,,0,0,0,70302,0,0,,,,0,,0
188,101,74874,"107.408554077148,0,88",43,0,"0,0,0","112.4086,47.95322,90_106.4086,47.95322,90_106.4086,47.95322,86_112.4086,47.95322,86",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Diaoqiao_01.prefab,74875,,7,0,,0,0,0,0,0,0,,,,0,,0
189,101,74875,"66,47.95323,57",44,0,"0,0,0","67,7.999976,58_65,7.999976,58_65,7.999976,56_67,7.999976,56",0,"1,1,1",Prefab/PuzzleMap/Prop/P_huoba_1.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
190,101,74876,"65,47.95323,45",4,3,"0,90,0","66.5,7.999976,43_66.5,7.999976,47_63.5,7.999976,47_63.5,7.999976,43",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,7,0,,0,0,70003,0,0,0,,,,0,,0
191,101,74877,"106,0,103.983901977539",55,0,"0,270,0","105,47.95322,105.9839_105,47.95322,101.9839_107,47.95322,101.9839_107,47.95322,105.9839",1,"1,1,1",Prefab/PuzzleMap/Prop/P_StoneWall_1.prefab,74878,,7,0,,1,0,0,0,0,0,,,,0,,0
192,101,74878,"134,0,86",53,0,"0,0,0","135,7.999976,87_133,7.999976,87_133,7.999976,85_135,7.999976,85",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Gaotou_1.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
193,101,74880,"102,0,97",16,4,"0,0,0","104,47.95322,97.5_100,47.95322,97.5_100,47.95322,96.5_104,47.95322,96.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_purple.prefab,74881,,7,0,,0,0,0,0,0,0,,,,0,,0
194,101,74994,"102,0,98",59,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,0,7,0,,0,0,0,0,0,0,,,,0,"0,74995",0
195,101,74995,"102,0,99",62,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,74880,0,,0
196,101,74881,"116,0,88",3,4,"0,0,0","117,7.999976,89_115,7.999976,89_115,7.999976,87_117,7.999976,87",0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Purple.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
197,101,74882,"112,0,104",4,1,"0,270,0","110.5,8.003197,106_110.5,8.003197,102_113.5,8.003197,102_113.5,8.003197,106",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_01.prefab,,,7,0,,0,0,70005,0,0,0,,,,0,,0
198,101,75074,"104,0,103.5",62,8,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,"0,75075",0
199,101,75075,"104,0,104.5",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,70001_0,75076,0,,0
200,101,75076,"102,0,110",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
201,101,74884,"129,0,104",5,2,"0,90,0","129.5,47.95322,102_129.5,47.95322,106_128.5,47.95322,106_128.5,47.95322,102",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,7,0,,0,0,0,70303,0,0,,,,0,,0
202,101,74885,"125.407104492188,0,126",48,0,"0,78.9400024414063,0","127.6577,8.003197,124.9115_127.0822,8.003197,127.8558_123.1565,8.003197,127.0885_123.732,8.003197,124.1442",0,"1,1,1",Prefab/PuzzleMap/Prop/P_DaPao_1.prefab,74887,74886,7,0,,0,0,0,0,0,0,,,,0,,0
203,101,74886,"134,0,128",49,0,"0,0,0","136,7.999976,129_132,7.999976,129_132,7.999976,127_136,7.999976,127",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ShiKuai_A.prefab,74885,,7,0,,0,0,0,0,0,0,,,,0,,0
204,101,74887,"124,0,104",50,0,"0,0,0","125,8.003197,105_123,8.003197,105_123,8.003197,103_125,8.003197,103",0,"1,1,1",Prefab/PuzzleMap/Prop/P_PaoDan_1.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
205,101,74888,"123,0,143",29,0,"0,0,0","123.75,9.999771,144.25_122.25,9.999771,144.25_122.25,9.999771,141.75_123.75,9.999771,141.75",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ShuZhuang_1.prefab,,74889,7,0,,0,0,0,0,0,0,,,,0,,0
206,101,74889,"116,0,143",28,0,"0,0,0","118,8.003197,146_114,8.003197,146_114,8.003197,140_118,8.003197,140",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,74888,,7,0,,0,0,0,0,0,0,,,,0,,0
207,101,74997,"116,0,146",59,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,0,7,0,,0,0,0,0,0,0,,,,0,"0,74998",0
208,101,74998,"116,0,147",62,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,74889,0,,0
209,101,75095,"97.8944320678711,47.95323,106.540252685547",2,6,"0,0,0",,0,"1,1,1",,74882,,7,,"97.89,0.00,106.54,106.11,0.00,106.54,106.11,0.00,101.46,97.89,0.00,101.46",,,,,,,70001_0,,,,"0,75074",
210,101,74890,"106,0,139",4,2,"0,0,0","108,7.999976,140.5_104,7.999976,140.5_104,7.999976,137.5_108,7.999976,137.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_02.prefab,,,7,0,,0,0,70006,0,0,0,,,,0,,0
211,101,74891,"106,0,144",5,1,"0,0,0","108,8.001159,144.5_104,8.001159,144.5_104,8.001159,143.5_108,8.001159,143.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,7,0,,0,0,0,70309,1,0,,,,0,,0
212,101,74892,"76,0,162",5,4,"0,90,0","76.5,7.999976,160_76.5,7.999976,164_75.5,7.999976,164_75.5,7.999976,160",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv4_co01.prefab,,,7,0,,0,0,0,70304,0,0,,,,0,,0
213,101,74893,"119,0,156",16,3,"0,90,0","119.5,7.999976,154_119.5,7.999976,158_118.5,7.999976,158_118.5,7.999976,154",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_green.prefab,74894,,7,0,,0,0,0,0,0,0,,,,0,,0
214,101,74894,"71,0,161",3,3,"0,0,0","72,7.999976,162_70,7.999976,162_70,7.999976,160_72,7.999976,160",0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Green.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
215,101,74895,"124.75,0,157.059677124023",4,3,"0,270,0","123.25,7.999976,159.0597_123.25,7.999976,155.0597_126.25,7.999976,155.0597_126.25,7.999976,159.0597",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Chest_03.prefab,,,7,0,,0,0,70007,0,0,0,,,,0,"0,75098",0
216,101,75099,"118,0,157",62,8,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,"0,75100",0
217,101,75100,"118,0,156",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,70001_3,75101,0,,0
218,101,75101,"100,0,155",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,7,0,,0,0,0,0,0,0,,,,0,,0
