paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,15,16,17,18,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,38400001:,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
42711081,81级雷荧刀,迷宫,110811,1,1,1,1:10,30,81,81,46700001:9,0:100,0,2:100,1081112:1_1081162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711082,82级雷荧刀,迷宫,110821,1,1,1,1:10,30,82,82,46700001:9,0:100,0,2:100,1082112:1_1082162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711083,83级雷荧刀,迷宫,110831,1,1,1,1:10,30,83,83,46700001:9,0:100,0,2:100,1083112:1_1083162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711084,84级雷荧刀,迷宫,110841,1,1,1,1:10,30,84,84,46700001:9,0:100,0,2:100,1084112:1_1084162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711085,85级雷荧刀,迷宫,110851,1,1,1,1:10,30,85,85,46700001:9,0:100,0,2:100,1085112:1_1085162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711086,86级雷荧刀,迷宫,110861,1,1,1,1:10,30,86,86,46700001:10,0:100,0,2:100,1086112:1_1086162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711087,87级雷荧刀,迷宫,110871,1,1,1,1:10,30,87,87,46700001:10,0:100,0,2:100,1087112:1_1087162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711088,88级雷荧刀,迷宫,110881,1,1,1,1:10,30,88,88,46700001:10,0:100,0,2:100,1088112:1_1088162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711089,89级雷荧刀,迷宫,110891,1,1,1,1:10,30,89,89,46700001:10,0:100,0,2:100,1089112:1_1089162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711090,90级雷荧刀,迷宫,110901,1,1,1,1:10,30,90,90,46700001:10,0:100,0,2:100,1090112:1_1090162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711091,91级狮吼刀,迷宫,110911,1,1,1,1:10,30,91,91,46700001:10,0:100,0,2:100,1091112:1_1091162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711092,92级狮吼刀,迷宫,110921,1,1,1,1:10,30,92,92,46700001:10,0:100,0,2:100,1092112:1_1092162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711093,93级狮吼刀,迷宫,110931,1,1,1,1:10,30,93,93,46700001:10,0:100,0,2:100,1093112:1_1093162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711094,94级狮吼刀,迷宫,110941,1,1,1,1:10,30,94,94,46700001:10,0:100,0,2:100,1094112:1_1094162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711095,95级狮吼刀,迷宫,110951,1,1,1,1:10,30,95,95,46700001:10,0:100,0,2:100,1095112:1_1095162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711096,96级狮吼刀,迷宫,110961,1,1,1,1:10,30,96,96,46700001:11,0:100,0,2:100,1096112:1_1096162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711097,97级狮吼刀,迷宫,110971,1,1,1,1:10,30,97,97,46700001:11,0:100,0,2:100,1097112:1_1097162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711098,98级狮吼刀,迷宫,110981,1,1,1,1:10,30,98,98,46700001:11,0:100,0,2:100,1098112:1_1098162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711099,99级狮吼刀,迷宫,110991,1,1,1,1:10,30,99,99,46700001:11,0:100,0,2:100,1099112:1_1099162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711100,100级狮吼刀,迷宫,111001,1,1,1,1:10,30,100,100,46700001:11,0:100,0,2:100,1100112:1_1100162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711101,101级灵蛇刀,迷宫,111011,1,1,1,1:10,30,101,101,46700001:11,0:100,0,2:100,1101112:1_1101162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711102,102级灵蛇刀,迷宫,111021,1,1,1,1:10,30,102,102,46700001:11,0:100,0,2:100,1102112:1_1102162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711103,103级灵蛇刀,迷宫,111031,1,1,1,1:10,30,103,103,46700001:11,0:100,0,2:100,1103112:1_1103162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711104,104级灵蛇刀,迷宫,111041,1,1,1,1:10,30,104,104,46700001:11,0:100,0,2:100,1104112:1_1104162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711105,105级灵蛇刀,迷宫,111051,1,1,1,1:10,30,105,105,46700001:11,0:100,0,2:100,1105112:1_1105162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711106,106级灵蛇刀,迷宫,111061,1,1,1,1:10,30,106,106,46700001:12,0:100,0,2:100,1106112:1_1106162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711107,107级灵蛇刀,迷宫,111071,1,1,1,1:10,30,107,107,46700001:12,0:100,0,2:100,1107112:1_1107162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711108,108级灵蛇刀,迷宫,111081,1,1,1,1:10,30,108,108,46700001:12,0:100,0,2:100,1108112:1_1108162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711109,109级灵蛇刀,迷宫,111091,1,1,1,1:10,30,109,109,46700001:12,0:100,0,2:100,1109112:1_1109162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711110,110级灵蛇刀,迷宫,111101,1,1,1,1:10,30,110,110,46700001:12,0:100,0,2:100,1110112:1_1110162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711111,111级朱雀灵刀,迷宫,111111,1,1,1,1:10,30,111,111,46700001:12,0:100,0,2:100,1111112:1_1111162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711112,112级朱雀灵刀,迷宫,111121,1,1,1,1:10,30,112,112,46700001:12,0:100,0,2:100,1112112:1_1112162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711113,113级朱雀灵刀,迷宫,111131,1,1,1,1:10,30,113,113,46700001:12,0:100,0,2:100,1113112:1_1113162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711114,114级朱雀灵刀,迷宫,111141,1,1,1,1:10,30,114,114,46700001:12,0:100,0,2:100,1114112:1_1114162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711115,115级朱雀灵刀,迷宫,111151,1,1,1,1:10,30,115,115,46700001:12,0:100,0,2:100,1115112:1_1115162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711116,116级朱雀灵刀,迷宫,111161,1,1,1,1:10,30,116,116,46700001:13,0:100,0,2:100,1116112:1_1116162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711117,117级朱雀灵刀,迷宫,111171,1,1,1,1:10,30,117,117,46700001:13,0:100,0,2:100,1117112:1_1117162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711118,118级朱雀灵刀,迷宫,111181,1,1,1,1:10,30,118,118,46700001:13,0:100,0,2:100,1118112:1_1118162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711119,119级朱雀灵刀,迷宫,111191,1,1,1,1:10,30,119,119,46700001:13,0:100,0,2:100,1119112:1_1119162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711120,120级朱雀灵刀,迷宫,111201,1,1,1,1:10,30,120,120,46700001:13,0:100,0,2:100,1120112:1_1120162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711121,121级龙形古刀,迷宫,111211,1,1,1,1:10,30,121,121,46700001:13,0:100,0,2:100,1121112:1_1121162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711122,122级龙形古刀,迷宫,111221,1,1,1,1:10,30,122,122,46700001:13,0:100,0,2:100,1122112:1_1122162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711123,123级龙形古刀,迷宫,111231,1,1,1,1:10,30,123,123,46700001:13,0:100,0,2:100,1123112:1_1123162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711124,124级龙形古刀,迷宫,111241,1,1,1,1:10,30,124,124,46700001:13,0:100,0,2:100,1124112:1_1124162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711125,125级龙形古刀,迷宫,111251,1,1,1,1:10,30,125,125,46700001:13,0:100,0,2:100,1125112:1_1125162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711126,126级龙形古刀,迷宫,111261,1,1,1,1:10,30,126,126,46700001:14,0:100,0,2:100,1126112:1_1126162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711127,127级龙形古刀,迷宫,111271,1,1,1,1:10,30,127,127,46700001:14,0:100,0,2:100,1127112:1_1127162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711128,128级龙形古刀,迷宫,111281,1,1,1,1:10,30,128,128,46700001:14,0:100,0,2:100,1128112:1_1128162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711129,129级龙形古刀,迷宫,111291,1,1,1,1:10,30,129,129,46700001:14,0:100,0,2:100,1129112:1_1129162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711130,130级龙形古刀,迷宫,111301,1,1,1,1:10,30,130,130,46700001:14,0:100,0,2:100,1130112:1_1130162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711131,131级龙王古刀,迷宫,111311,1,1,1,1:10,30,131,131,46700001:14,0:100,0,2:100,1131112:1_1131162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711132,132级龙王古刀,迷宫,111321,1,1,1,1:10,30,132,132,46700001:14,0:100,0,2:100,1132112:1_1132162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711133,133级龙王古刀,迷宫,111331,1,1,1,1:10,30,133,133,46700001:14,0:100,0,2:100,1133112:1_1133162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711134,134级龙王古刀,迷宫,111341,1,1,1,1:10,30,134,134,46700001:14,0:100,0,2:100,1134112:1_1134162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711135,135级龙王古刀,迷宫,111351,1,1,1,1:10,30,135,135,46700001:14,0:100,0,2:100,1135112:1_1135162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711136,136级龙王古刀,迷宫,111361,1,1,1,1:10,30,136,136,46700001:15,0:100,0,2:100,1136112:1_1136162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711137,137级龙王古刀,迷宫,111371,1,1,1,1:10,30,137,137,46700001:15,0:100,0,2:100,1137112:1_1137162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711138,138级龙王古刀,迷宫,111381,1,1,1,1:10,30,138,138,46700001:15,0:100,0,2:100,1138112:1_1138162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711139,139级龙王古刀,迷宫,111391,1,1,1,1:10,30,139,139,46700001:15,0:100,0,2:100,1139112:1_1139162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711140,140级龙王古刀,迷宫,111401,1,1,1,1:10,30,140,140,46700001:15,0:100,0,2:100,1140112:1_1140162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711141,141级龙皇古刀,迷宫,111411,1,1,1,1:10,30,141,141,46700001:15,0:100,0,2:100,1141112:1_1141162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711142,142级龙皇古刀,迷宫,111421,1,1,1,1:10,30,142,142,46700001:15,0:100,0,2:100,1142112:1_1142162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711143,143级龙皇古刀,迷宫,111431,1,1,1,1:10,30,143,143,46700001:15,0:100,0,2:100,1143112:1_1143162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711144,144级龙皇古刀,迷宫,111441,1,1,1,1:10,30,144,144,46700001:15,0:100,0,2:100,1144112:1_1144162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711145,145级龙皇古刀,迷宫,111451,1,1,1,1:10,30,145,145,46700001:15,0:100,0,2:100,1145112:1_1145162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711146,146级龙皇古刀,迷宫,111461,1,1,1,1:10,30,146,146,46700001:16,0:100,0,2:100,1146112:1_1146162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711147,147级龙皇古刀,迷宫,111471,1,1,1,1:10,30,147,147,46700001:16,0:100,0,2:100,1147112:1_1147162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711148,148级龙皇古刀,迷宫,111481,1,1,1,1:10,30,148,148,46700001:16,0:100,0,2:100,1148112:1_1148162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711149,149级龙皇古刀,迷宫,111491,1,1,1,1:10,30,149,149,46700001:16,0:100,0,2:100,1149112:1_1149162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711150,150级龙皇古刀,迷宫,111501,1,1,1,1:10,30,150,150,46700001:16,0:100,0,2:100,1150112:1_1150162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711151,151级龙神古刀,迷宫,111511,1,1,1,1:10,30,151,151,46700001:16,0:100,0,2:100,1151112:1_1151162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711152,152级龙神古刀,迷宫,111521,1,1,1,1:10,30,152,152,46700001:16,0:100,0,2:100,1152112:1_1152162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711153,153级龙神古刀,迷宫,111531,1,1,1,1:10,30,153,153,46700001:16,0:100,0,2:100,1153112:1_1153162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711154,154级龙神古刀,迷宫,111541,1,1,1,1:10,30,154,154,46700001:16,0:100,0,2:100,1154112:1_1154162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711155,155级龙神古刀,迷宫,111551,1,1,1,1:10,30,155,155,46700001:16,0:100,0,2:100,1155112:1_1155162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711156,156级龙神古刀,迷宫,111561,1,1,1,1:10,30,156,156,46700001:17,0:100,0,2:100,1156112:1_1156162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711157,157级龙神古刀,迷宫,111571,1,1,1,1:10,30,157,157,46700001:17,0:100,0,2:100,1157112:1_1157162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711158,158级龙神古刀,迷宫,111581,1,1,1,1:10,30,158,158,46700001:17,0:100,0,2:100,1158112:1_1158162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711159,159级龙神古刀,迷宫,111591,1,1,1,1:10,30,159,159,46700001:17,0:100,0,2:100,1159112:1_1159162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42711160,160级龙神古刀,迷宫,111601,1,1,1,1:10,30,160,160,46700001:17,0:100,0,2:100,1160112:1_1160162:2,0:100,1001122:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42612001,1级布冠,迷宫,120011,1,2,0,0:10,10,1,1,46700001:1,0:100,0,2:100,1001212:1_1001262:2,0:100,1001222:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42612002,2级布冠,迷宫,120021,1,2,0,0:10,10,2,2,46700001:1,0:100,0,2:100,1002212:1_1002262:2,0:100,1001222:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42612003,3级布冠,迷宫,120031,1,2,0,0:10,10,3,3,46700001:1,0:100,0,2:100,1003212:1_1003262:2,0:100,1001222:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42612004,4级布冠,迷宫,120041,1,2,0,0:10,10,4,4,46700001:1,0:100,0,2:100,1004212:1_1004262:2,0:100,1001222:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42612005,5级布冠,迷宫,120051,1,2,0,0:10,10,5,5,46700001:1,0:100,0,2:100,1005212:1_1005262:2,0:100,1001222:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42612006,6级布冠,迷宫,120061,1,2,0,0:10,10,6,6,46700001:2,0:100,0,2:100,1006212:1_1006262:2,0:100,1001222:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42612007,7级布冠,迷宫,120071,1,2,0,0:10,10,7,7,46700001:2,0:100,0,2:100,1007212:1_1007262:2,0:100,1001222:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42612008,8级布冠,迷宫,120081,1,2,0,0:10,10,8,8,46700001:2,0:100,0,2:100,1008212:1_1008262:2,0:100,1001222:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
